dataHora,ordem,linha,latitude,longitude,velocidade
08-22-2017 12:11:31,D13094,,"-22.95038","-43.347988",0
08-22-2017 12:11:31,D13236,803,"-22.898951","-43.388481",56
08-22-2017 12:11:31,D13299,801,"-22.91853","-43.376091",42
08-22-2017 12:11:31,D13358,743,"-22.88493","-43.430489",0
08-22-2017 12:11:31,D13380,,"-22.87599","-43.41959",0
08-22-2017 12:11:32,D13146,752,"-22.87575","-43.4189",0
08-22-2017 12:11:32,D13171,379,"-22.89357","-43.215939",51
08-22-2017 12:11:32,D13343,743,"-22.875851","-43.4482",0
08-22-2017 12:11:32,D13353,741,"-22.87639","-43.419201",0
08-22-2017 12:11:32,D13367,394,"-22.875799","-43.418831",0
08-22-2017 12:11:33,C13001,746,"-22.879841","-43.35788",0
08-22-2017 12:11:34,C13052,746,"-22.881781","-43.32972",0
08-22-2017 12:11:34,D13165,737,"-22.86183","-43.369389",0
08-22-2017 12:11:34,D13268,383,"-22.87623","-43.419529",0
08-22-2017 12:11:35,C41410,110,"-22.900951","-43.208237",0
08-22-2017 12:11:35,D13028,383,"-22.8766","-43.41993",0
08-22-2017 12:11:35,D13316,794,"-22.88549","-43.40033",0
08-22-2017 12:11:35,D13325,394,"-22.85622","-43.49229",0
08-22-2017 12:11:35,D87284,898,"-22.89946","-43.554371",0
08-22-2017 12:11:36,D13232,803,"-22.88236","-43.485081",40
08-22-2017 12:11:44,A37743,SV580,"-22.902361","-43.1973",0
08-22-2017 12:11:46,C30336,565,"-22.950781","-43.348129",0
08-22-2017 12:11:46,C47839,878,"-22.99324","-43.321232",16
08-22-2017 12:11:47,D87774,,"-22.916941","-43.607319",0
08-22-2017 12:11:49,D87822,,"-22.91729","-43.607231",0
08-22-2017 12:11:54,B32656,687,"-22.80484","-43.362129",0
08-22-2017 12:11:54,D87702,,"-22.916981","-43.607319",0
08-22-2017 12:11:54,D87798,,"-22.91696","-43.6073",0
08-22-2017 12:12:03,C47878,554,"-23.02516","-43.521912",0
08-22-2017 12:12:04,B73042,350,"-22.89336","-43.19194",48
08-22-2017 12:12:04,D86717,2804,"-22.894501","-43.532528",0.19
08-22-2017 12:12:07,D17086,839,"-22.899521","-43.554459",0
08-22-2017 12:12:09,D12170,2802,"-23.01738","-43.511589",44
08-22-2017 12:12:10,C20217,880,"-22.93257","-43.330105",35.74
08-22-2017 12:12:10,C41412,110,"-22.907446","-43.199169",33.89
08-22-2017 12:12:12,B11620,300,"-22.883541","-43.399593",0
08-22-2017 12:12:17,A29091,,"-22.868349","-43.291729",0
08-22-2017 12:12:19,A41170,,"-22.874239","-43.241665",7.78
08-22-2017 12:12:21,D53709,819,"-22.858219","-43.453941",0
08-22-2017 12:12:22,B10047,901,"-22.815371","-43.188179",0
08-22-2017 12:12:24,B32725,946,"-22.81699","-43.393669",0
08-22-2017 12:12:26,C20126,390,"-22.920891","-43.371754",3.33
08-22-2017 12:12:28,B32637,,"-22.81662","-43.394279",0
08-22-2017 12:12:32,B42581,,"-22.87627","-43.329849",0
08-22-2017 12:12:37,D87855,2339,"-22.88633","-43.55632",0
08-22-2017 12:12:38,A41303,460,"-22.874968","-43.241096",0
08-22-2017 12:12:40,B32516,,"-22.816509","-43.394421",0
08-22-2017 12:12:41,B32616,,"-22.81588","-43.394779",0
08-22-2017 12:12:41,B58092,312,"-22.901739","-43.18045",5
08-22-2017 12:12:44,D53566,786,"-22.90218","-43.555111",0
08-22-2017 12:12:44,D87268,771,"-22.89978","-43.55471",0
08-22-2017 12:12:47,B32699,384,"-22.806931","-43.366619",0
08-22-2017 12:12:48,C44527,,"-22.86113","-43.35553",0
08-22-2017 12:12:49,A37591,,"-22.902161","-43.196678",0
08-22-2017 12:12:52,D87369,,"-22.91803","-43.60812",0
08-22-2017 12:12:56,A37501,,"-22.90237","-43.197449",0
08-22-2017 12:12:56,A37536,581,"-22.90254","-43.196091",0
08-22-2017 12:12:56,A37550,,"-22.90221","-43.196571",0
08-22-2017 12:12:58,D53591,759,"-22.935829","-43.656021",0
08-22-2017 12:13:05,D87828,2307,"-22.91864","-43.17691",0
08-22-2017 12:13:06,C47925,2111,"-22.91711","-43.281891",36
08-22-2017 12:13:08,A37649,,"-22.901581","-43.19677",0
08-22-2017 12:13:11,C50039,302,"-22.929243","-43.253994",0.74
08-22-2017 12:13:13,C30265,550,"-22.97398","-43.33506",7
08-22-2017 12:13:14,C30211,,"-22.95743","-43.380089",35
08-22-2017 12:13:15,C47806,863,"-22.97139","-43.33469",10
08-22-2017 12:13:16,C30096,343,"-22.97764","-43.33419",0
08-22-2017 12:13:16,C30330,565,"-22.97888","-43.222012",0
08-22-2017 12:13:16,C47606,861,"-22.9564","-43.393421",0
08-22-2017 12:13:16,C47646,861,"-22.921579","-43.370628",19
08-22-2017 12:13:17,C30050,338,"-22.934259","-43.352501",37
08-22-2017 12:13:17,C47862,693,"-22.90168","-43.275211",0
08-22-2017 12:13:18,B32671,,"-22.81625","-43.394611",0
08-22-2017 12:13:18,C30311,557,"-22.986799","-43.199162",0
08-22-2017 12:13:18,C47530,,"-22.9515","-43.34964",0
08-22-2017 12:13:18,C47609,368,"-22.91637","-43.24931",0
08-22-2017 12:13:18,C47790,614,"-22.907379","-43.313931",66
08-22-2017 12:13:19,C30147,565,"-22.915409","-43.361061",0
08-22-2017 12:13:19,C30155,LECD23,"-22.875191","-43.33976",0
08-22-2017 12:13:19,C30239,555,"-22.95211","-43.348011",0
08-22-2017 12:13:19,C30263,550,"-23.007021","-43.31237",13
08-22-2017 12:13:19,C47758,862,"-22.958269","-43.35146",32
08-22-2017 12:13:19,D87308,770,"-22.899679","-43.554741",0
08-22-2017 12:13:20,A41273,463,"-22.874495","-43.241608",0
08-22-2017 12:13:20,C13008,878,"-23.014561","-43.31049",11
08-22-2017 12:13:20,C30041,338,"-22.914671","-43.381031",0
08-22-2017 12:13:20,C30180,565,"-22.951349","-43.348709",0
08-22-2017 12:13:20,C30238,,"-22.95052","-43.347851",0
08-22-2017 12:13:20,C30264,550,"-22.95023","-43.359138",29
08-22-2017 12:13:20,C30296,550,"-22.949881","-43.347839",0
08-22-2017 12:13:20,C47483,306,"-22.90568","-43.18272",0
08-22-2017 12:13:20,C47700,863,"-22.95286","-43.350052",0
08-22-2017 12:13:20,C47834,862,"-22.97233","-43.33593",0
08-22-2017 12:13:20,C47843,862,"-22.97249","-43.33585",0
08-22-2017 12:13:20,C47919,2114,"-22.95332","-43.349869",0
08-22-2017 12:13:20,C47939,,"-22.95211","-43.349411",0
08-22-2017 12:13:20,C47982,2110,"-22.905569","-43.21463",0
08-22-2017 12:13:21,C13007,878,"-22.880251","-43.358189",0
08-22-2017 12:13:21,C13096,341,"-22.88014","-43.35672",0
08-22-2017 12:13:21,C13112,878,"-22.937201","-43.35088",0
08-22-2017 12:13:21,C30300,550,"-22.952909","-43.348541",0
08-22-2017 12:13:21,C47603,887,"-22.941891","-43.341339",0
08-22-2017 12:13:21,C47642,862,"-22.95289","-43.35004",0
08-22-2017 12:13:21,C47689,844,"-23.00717","-43.310322",25
08-22-2017 12:13:21,C47716,862,"-22.952669","-43.350201",0
08-22-2017 12:13:21,C47828,692,"-23.001591","-43.36665",0
08-22-2017 12:13:22,C30093,346,"-22.89716","-43.28661",26
08-22-2017 12:13:22,C30162,555,"-22.979071","-43.222752",0
08-22-2017 12:13:22,C30169,346,"-22.920059","-43.258652",35
08-22-2017 12:13:22,C30261,338,"-22.89393","-43.21413",0
08-22-2017 12:13:22,C30267,557,"-22.979601","-43.333359",0
08-22-2017 12:13:22,C30283,,"-22.91905","-43.385929",23
08-22-2017 12:13:22,C30323,557,"-22.979361","-43.333549",0
08-22-2017 12:13:22,C30325,557,"-22.974831","-43.326771",14
08-22-2017 12:13:22,C47505,306,"-22.904671","-43.18866",31
08-22-2017 12:13:22,C47553,353,"-22.895769","-43.294521",0
08-22-2017 12:13:22,C47577,881,"-22.99761","-43.366749",35
08-22-2017 12:13:22,C47592,,"-22.95236","-43.349468",0
08-22-2017 12:13:22,C47739,306,"-22.924829","-43.35865",17
08-22-2017 12:13:22,C47816,692,"-23.00123","-43.368431",56
08-22-2017 12:13:22,C47831,692,"-22.938589","-43.347179",9
08-22-2017 12:13:22,C47973,2114,"-22.95228","-43.348129",0
08-22-2017 12:13:22,C47989,2111,"-22.905531","-43.21476",0
08-22-2017 12:13:23,C13058,878,"-23.01495","-43.308529",37
08-22-2017 12:13:23,C30091,,"-22.949881","-43.347721",0
08-22-2017 12:13:23,C30175,876,"-22.92569","-43.315201",0
08-22-2017 12:13:23,C30308,550,"-22.95196","-43.347988",0
08-22-2017 12:13:23,C30318,557,"-23.009979","-43.29607",43
08-22-2017 12:13:23,C30333,,"-22.951679","-43.34798",0
08-22-2017 12:13:23,C47544,636,"-22.900909","-43.354382",0
08-22-2017 12:13:23,C47574,636,"-22.926519","-43.235241",0
08-22-2017 12:13:23,C47604,348,"-22.977289","-43.415371",0
08-22-2017 12:13:23,C47639,862,"-22.97735","-43.333611",0
08-22-2017 12:13:23,C47643,878,"-22.997219","-43.31493",27
08-22-2017 12:13:23,C47746,636,"-22.92668","-43.233158",0
08-22-2017 12:13:23,C47786,614,"-22.992069","-43.36549",43
08-22-2017 12:13:23,C47800,352,"-22.95225","-43.349571",0
08-22-2017 12:13:23,C47802,368,"-22.963671","-43.335011",0
08-22-2017 12:13:23,C47813,361,"-23.020889","-43.482811",0
08-22-2017 12:13:23,C47832,692,"-22.937811","-43.348572",30
08-22-2017 12:13:23,C47930,2112,"-22.9063","-43.17395",0
08-22-2017 12:13:23,C47933,2114,"-22.90543","-43.214989",0
08-22-2017 12:13:23,C47944,,"-22.95261","-43.350029",0
08-22-2017 12:13:23,C47966,2112,"-22.907829","-43.30814",35
08-22-2017 12:13:24,C13100,341,"-22.92251","-43.29483",42
08-22-2017 12:13:24,C13136,878,"-22.951361","-43.338779",29
08-22-2017 12:13:24,C30179,,"-22.91526","-43.361",8
08-22-2017 12:13:24,C30214,,"-22.95186","-43.348",0
08-22-2017 12:13:24,C30257,,"-22.963221","-43.40287",3
08-22-2017 12:13:24,C30335,565,"-22.92341","-43.36129",3
08-22-2017 12:13:24,C30342,565,"-22.914881","-43.360722",0
08-22-2017 12:13:24,C30358,,"-22.94084","-43.34433",0
08-22-2017 12:13:24,C47537,348,"-22.95171","-43.357059",55
08-22-2017 12:13:24,C47565,878,"-23.011881","-43.31839",23
08-22-2017 12:13:24,C47579,353,"-22.902069","-43.208141",0
08-22-2017 12:13:24,C47583,636,"-22.89262","-43.348309",0
08-22-2017 12:13:24,C47621,613,"-22.96913","-43.359531",67
08-22-2017 12:13:24,C47691,829,"-22.95487","-43.349731",0
08-22-2017 12:13:24,C47772,862,"-22.95743","-43.356548",43
08-22-2017 12:13:24,C47866,861,"-22.956869","-43.344959",30
08-22-2017 12:13:24,C47937,2111,"-22.90518","-43.214611",0
08-22-2017 12:13:24,C47955,2114,"-22.90584","-43.192501",40
08-22-2017 12:13:24,C47971,,"-22.952061","-43.34938",0
08-22-2017 12:13:24,D13341,,"-22.91597","-43.36095",0
08-22-2017 12:13:25,C13106,341,"-22.936211","-43.332649",0
08-22-2017 12:13:25,C30046,343,"-22.93849","-43.347778",9
08-22-2017 12:13:25,C30136,,"-22.95159","-43.349899",0
08-22-2017 12:13:25,C30178,343,"-22.871639","-43.25893",0
08-22-2017 12:13:25,C30194,565,"-22.937059","-43.351021",16
08-22-2017 12:13:25,C30322,557,"-22.9797","-43.333271",0
08-22-2017 12:13:25,C47547,361,"-23.011471","-43.45401",40
08-22-2017 12:13:25,C47572,881,"-22.97057","-43.413681",22
08-22-2017 12:13:25,C47666,368,"-22.910561","-43.223381",40
08-22-2017 12:13:25,C47701,886,"-23.00234","-43.365391",0
08-22-2017 12:13:25,C47756,862,"-22.95294","-43.350052",0
08-22-2017 12:13:25,C47809,863,"-22.95294","-43.348869",0
08-22-2017 12:13:25,C47844,863,"-22.952881","-43.3494",0
08-22-2017 12:13:25,C47901,,"-22.952391","-43.34824",0
08-22-2017 12:13:25,C47916,2114,"-22.901091","-43.177399",0
08-22-2017 12:13:25,C47995,2114,"-22.905411","-43.214649",0
08-22-2017 12:13:26,C30016,341,"-22.91671","-43.377411",22
08-22-2017 12:13:26,C30082,346,"-22.916349","-43.249069",0
08-22-2017 12:13:26,C30084,346,"-22.879129","-43.336811",0
08-22-2017 12:13:26,C30108,550,"-22.94228","-43.3451",0
08-22-2017 12:13:26,C30190,565,"-22.92543","-43.359711",30
08-22-2017 12:13:26,C30192,,"-22.950041","-43.347759",0
08-22-2017 12:13:26,C30220,550,"-22.95083","-43.3484",0
08-22-2017 12:13:26,C30291,900,"-22.94511","-43.36414",24
08-22-2017 12:13:26,C30307,557,"-22.99482","-43.234581",0
08-22-2017 12:13:26,C47488,306,"-22.900101","-43.347469",0
08-22-2017 12:13:26,C47495,306,"-22.899879","-43.347832",0
08-22-2017 12:13:26,C47545,353,"-22.90477","-43.356991",0
08-22-2017 12:13:26,C47563,861,"-22.900999","-43.17778",0
08-22-2017 12:13:26,C47601,,"-22.952591","-43.350319",0
08-22-2017 12:13:26,C47602,368,"-22.976749","-43.41489",0
08-22-2017 12:13:26,C47627,368,"-22.901461","-43.179821",0
08-22-2017 12:13:26,C47773,861,"-22.95611","-43.393539",0
08-22-2017 12:13:26,C47778,861,"-22.93099","-43.389259",0
08-22-2017 12:13:26,C47812,368,"-22.91769","-43.282459",0
08-22-2017 12:13:26,C47823,692,"-23.00177","-43.36618",0
08-22-2017 12:13:26,C47826,692,"-23.001789","-43.366669",0
08-22-2017 12:13:26,C47909,2110,"-22.905371","-43.21492",0
08-22-2017 12:13:27,C30009,343,"-22.902309","-43.181801",0
08-22-2017 12:13:27,C30060,,"-22.923651","-43.374222",0
08-22-2017 12:13:27,C30081,346,"-22.89156","-43.324661",8
08-22-2017 12:13:27,C30097,,"-22.9517","-43.349682",0
08-22-2017 12:13:27,C30102,,"-22.900419","-43.347111",0
08-22-2017 12:13:27,C30183,565,"-22.949869","-43.34766",0
08-22-2017 12:13:27,C30189,565,"-23.00247","-43.325119",16
08-22-2017 12:13:27,C30241,550,"-22.950991","-43.347939",0
08-22-2017 12:13:27,C30278,,"-22.923731","-43.374519",0
08-22-2017 12:13:27,C30292,900,"-22.997561","-43.35508",10
08-22-2017 12:13:27,C30337,565,"-23.002819","-43.36615",36
08-22-2017 12:13:27,C30340,565,"-22.92786","-43.35841",0
08-22-2017 12:13:27,C30374,343,"-22.952101","-43.338539",0
08-22-2017 12:13:27,C47468,613,"-22.885731","-43.291969",72
08-22-2017 12:13:27,C47613,862,"-22.97283","-43.33569",0
08-22-2017 12:13:27,C47694,829,"-22.9408","-43.342861",0
08-22-2017 12:13:27,C47738,,"-22.94623","-43.360699",0
08-22-2017 12:13:27,C47811,368,"-22.910761","-43.21838",17
08-22-2017 12:13:27,C47896,306,"-22.92396","-43.369411",0
08-22-2017 12:13:27,C47947,2111,"-22.93219","-43.326382",53
08-22-2017 12:13:28,C13152,878,"-22.939619","-43.343201",0
08-22-2017 12:13:28,C30021,,"-22.95575","-43.356602",0
08-22-2017 12:13:28,C30138,338,"-22.91888","-43.3759",16
08-22-2017 12:13:28,C30181,565,"-23.000931","-43.334881",25
08-22-2017 12:13:28,C30260,343,"-22.951349","-43.34893",0
08-22-2017 12:13:28,C30326,557,"-22.987801","-43.32851",15
08-22-2017 12:13:28,C30334,343,"-22.990471","-43.321522",0
08-22-2017 12:13:28,C30365,565,"-22.95122","-43.348351",0
08-22-2017 12:13:28,C47473,613,"-22.975929","-43.41394",16
08-22-2017 12:13:28,C47620,862,"-22.99934","-43.358181",0
08-22-2017 12:13:28,C47696,691,"-22.9044","-43.28756",0
08-22-2017 12:13:28,C47740,614,"-22.87875","-43.272591",0
08-22-2017 12:13:28,C47742,863,"-22.95574","-43.35321",9
08-22-2017 12:13:28,C47768,861,"-22.9536","-43.35498",15
08-22-2017 12:13:28,C47780,862,"-22.953011","-43.34996",0
08-22-2017 12:13:28,C47825,692,"-22.94775","-43.347931",25
08-22-2017 12:13:29,C13103,338,"-22.880329","-43.35754",0
08-22-2017 12:13:29,C30025,341,"-22.931259","-43.326881",42
08-22-2017 12:13:29,C30085,,"-22.927071","-43.360039",22
08-22-2017 12:13:29,C30285,565,"-22.95155","-43.348",0
08-22-2017 12:13:29,C30321,557,"-22.978979","-43.33366",0
08-22-2017 12:13:29,C47559,353,"-22.912531","-43.266918",8
08-22-2017 12:13:29,C47582,348,"-22.902719","-43.183239",0
08-22-2017 12:13:29,C47656,331,"-22.879709","-43.357021",0
08-22-2017 12:13:29,C47661,613,"-22.97765","-43.490528",16
08-22-2017 12:13:29,C47675,306,"-22.902109","-43.176041",34
08-22-2017 12:13:29,C47737,636,"-22.92547","-43.245708",22
08-22-2017 12:13:29,C47744,636,"-22.92584","-43.232738",14
08-22-2017 12:13:29,C47913,2114,"-22.95252","-43.348431",0
08-22-2017 12:13:29,C47967,2114,"-22.90415","-43.17532",0
08-22-2017 12:13:29,C47968,2114,"-22.94504","-43.346378",34
08-22-2017 12:13:30,C30051,,"-22.924021","-43.37442",0
08-22-2017 12:13:30,C30076,,"-22.96883","-43.413509",11
08-22-2017 12:13:30,C30139,550,"-22.979099","-43.22287",0
08-22-2017 12:13:30,C30274,550,"-22.988541","-43.324379",21
08-22-2017 12:13:30,C30309,,"-22.9517","-43.34827",0
08-22-2017 12:13:30,C47528,881,"-23.008869","-43.366089",0
08-22-2017 12:13:30,C47564,636,"-22.926331","-43.246201",0
08-22-2017 12:13:30,C47586,636,"-22.919741","-43.261509",33
08-22-2017 12:13:30,C47667,368,"-22.957291","-43.380199",32
08-22-2017 12:13:30,C47733,,"-22.936661","-43.359539",0
08-22-2017 12:13:30,C47784,862,"-22.99328","-43.321281",0
08-22-2017 12:13:30,C47914,2114,"-22.930031","-43.322369",38
08-22-2017 12:13:30,C47975,2111,"-22.920601","-43.368801",0
08-22-2017 12:13:30,C47977,2111,"-22.897289","-43.351131",4
08-22-2017 12:13:30,C47981,2114,"-22.952391","-43.348141",0
08-22-2017 12:13:30,C47993,2114,"-22.95232","-43.34819",0
08-22-2017 12:13:31,C13029,341,"-22.91431","-43.375561",10
08-22-2017 12:13:31,C30012,550,"-22.99229","-43.251148",0
08-22-2017 12:13:31,C30022,341,"-22.952579","-43.348518",0
08-22-2017 12:13:31,C30077,550,"-22.949949","-43.34771",0
08-22-2017 12:13:31,C30080,,"-22.986811","-43.47678",8
08-22-2017 12:13:31,C30294,343,"-22.9011","-43.177269",0
08-22-2017 12:13:31,C47501,306,"-22.91761","-43.282349",0
08-22-2017 12:13:31,C47555,353,"-22.895161","-43.350128",34
08-22-2017 12:13:31,C47578,636,"-22.92326","-43.23064",12
08-22-2017 12:13:31,C47625,636,"-22.880091","-43.358189",0
08-22-2017 12:13:31,C47697,878,"-23.014681","-43.301849",0
08-22-2017 12:13:31,C47732,636,"-22.888889","-43.320648",28
08-22-2017 12:13:31,C47770,861,"-22.93803","-43.38303",0
08-22-2017 12:13:31,C47918,,"-22.952209","-43.348282",0
08-22-2017 12:13:31,C47960,2111,"-22.90181","-43.18047",0
08-22-2017 12:13:32,C30092,343,"-22.997129","-43.319778",21
08-22-2017 12:13:32,C30109,,"-22.951969","-43.348351",0
08-22-2017 12:13:32,C30129,LECD23,"-22.941","-43.344582",21
08-22-2017 12:13:32,C30176,550,"-22.947161","-43.339699",20
08-22-2017 12:13:32,C30295,,"-22.96188","-43.397148",19
08-22-2017 12:13:32,C30297,550,"-22.95233","-43.34811",0
08-22-2017 12:13:32,C30298,900,"-22.949921","-43.34787",0
08-22-2017 12:13:32,C30306,557,"-22.9779","-43.223042",0
08-22-2017 12:13:32,C30324,557,"-22.97942","-43.33337",0
08-22-2017 12:13:32,C30367,343,"-22.878839","-43.277931",67
08-22-2017 12:13:32,C47508,361,"-22.899349","-43.208038",0
08-22-2017 12:13:32,C47610,368,"-22.9056","-43.21431",0
08-22-2017 12:13:32,C47619,352,"-22.888451","-43.294201",69
08-22-2017 12:13:32,C47624,636,"-22.91087","-43.268871",0
08-22-2017 12:13:32,C47705,862,"-22.9529","-43.349979",0
08-22-2017 12:13:32,C47718,861,"-22.95293","-43.35009",0
08-22-2017 12:13:32,C47777,614,"-23.002541","-43.366779",0
08-22-2017 12:13:32,C47779,862,"-22.97271","-43.33009",0
08-22-2017 12:13:32,C47793,353,"-22.90476","-43.356991",0
08-22-2017 12:13:32,C47906,2111,"-22.90522","-43.21468",0
08-22-2017 12:13:32,C47956,2114,"-22.90542","-43.214771",0
08-22-2017 12:13:32,C47985,2114,"-22.93648","-43.33358",5
08-22-2017 12:13:33,C13111,878,"-22.973801","-43.336102",2
08-22-2017 12:13:33,C13135,878,"-22.986771","-43.30365",22
08-22-2017 12:13:33,C13143,878,"-22.9156","-43.36121",0
08-22-2017 12:13:33,C13145,878,"-23.012461","-43.31863",0
08-22-2017 12:13:33,C30010,,"-22.95355","-43.347179",0
08-22-2017 12:13:33,C30033,565,"-22.94548","-43.346489",33
08-22-2017 12:13:33,C30063,550,"-22.988859","-43.301571",32
08-22-2017 12:13:33,C30086,876,"-22.993","-43.321201",12
08-22-2017 12:13:33,C30114,550,"-22.94663","-43.347198",5
08-22-2017 12:13:33,C30127,,"-22.92477","-43.38921",23
08-22-2017 12:13:33,C30174,876,"-22.9382","-43.339191",34
08-22-2017 12:13:33,C30225,860,"-22.993231","-43.321239",13
08-22-2017 12:13:33,C30269,555,"-22.9907","-43.32132",14
08-22-2017 12:13:33,C30314,557,"-22.966681","-43.1866",0
08-22-2017 12:13:33,C30352,343,"-22.95126","-43.348381",0
08-22-2017 12:13:33,C47477,613,"-22.991091","-43.444191",31
08-22-2017 12:13:33,C47561,361,"-22.97975","-43.365959",52
08-22-2017 12:13:33,C47614,306,"-22.89996","-43.34771",0
08-22-2017 12:13:33,C47796,881,"-23.00519","-43.312759",0
08-22-2017 12:13:33,C47807,863,"-22.97644","-43.332409",0
08-22-2017 12:13:33,C47829,692,"-23.00181","-43.36705",0
08-22-2017 12:13:33,C47830,863,"-22.952881","-43.349739",0
08-22-2017 12:13:33,C47847,862,"-22.952971","-43.348919",0
08-22-2017 12:13:33,C47877,352,"-22.88798","-43.294022",63
08-22-2017 12:13:33,C47957,2110,"-22.905319","-43.214722",0
08-22-2017 12:13:33,D87147,830,"-22.899521","-43.554779",0
08-22-2017 12:13:34,B44621,,"-22.860531","-43.35659",0
08-22-2017 12:13:34,C13035,341,"-22.916889","-43.241909",0
08-22-2017 12:13:34,C30001,,"-22.971769","-43.414021",15
08-22-2017 12:13:34,C30083,346,"-22.879709","-43.357719",0
08-22-2017 12:13:34,C30151,LECD23,"-22.916439","-43.362209",0
08-22-2017 12:13:34,C30163,,"-22.98513","-43.43005",55
08-22-2017 12:13:34,C30186,343,"-22.98921","-43.322399",0
08-22-2017 12:13:34,C30223,LECD23,"-22.86923","-43.341358",0
08-22-2017 12:13:34,C30253,692,"-22.901779","-43.27562",0
08-22-2017 12:13:34,C30293,550,"-23.006241","-43.304321",37
08-22-2017 12:13:34,C30313,557,"-22.993601","-43.254219",0
08-22-2017 12:13:34,C30370,565,"-22.918579","-43.36084",32
08-22-2017 12:13:34,C47479,306,"-22.91008","-43.208759",47
08-22-2017 12:13:34,C47510,368,"-22.90382","-43.18668",49
08-22-2017 12:13:34,C47512,348,"-22.875771","-43.27327",84
08-22-2017 12:13:34,C47540,348,"-22.901409","-43.177719",0
08-22-2017 12:13:34,C47607,368,"-22.93561","-43.33073",37
08-22-2017 12:13:34,C47629,368,"-22.97677","-43.414761",0
08-22-2017 12:13:34,C47669,368,"-22.977751","-43.417271",27
08-22-2017 12:13:34,C47709,,"-22.952379","-43.34964",0
08-22-2017 12:13:34,C47948,2114,"-22.90543","-43.214931",0
08-22-2017 12:13:34,C47970,2114,"-22.95261","-43.348309",0
08-22-2017 12:13:35,C13139,878,"-22.938841","-43.34071",21
08-22-2017 12:13:35,C30168,557,"-22.99214","-43.25399",1
08-22-2017 12:13:35,C30224,LECD23,"-22.92544","-43.315102",0
08-22-2017 12:13:35,C30288,565,"-22.951811","-43.348",0
08-22-2017 12:13:35,C30303,565,"-22.951771","-43.34808",0
08-22-2017 12:13:35,C47670,348,"-22.958349","-43.382629",0
08-22-2017 12:13:35,C47672,348,"-22.96452","-43.40646",0
08-22-2017 12:13:35,C47703,886,"-22.9715","-43.361111",61
08-22-2017 12:13:35,C47727,636,"-22.90731","-43.276901",23
08-22-2017 12:13:35,C47840,862,"-22.97257","-43.330399",0
08-22-2017 12:13:35,C47934,2114,"-22.90534","-43.214569",0
08-22-2017 12:13:35,C47938,2114,"-22.952591","-43.350262",0
08-22-2017 12:13:36,C13137,878,"-23.01235","-43.318619",0
08-22-2017 12:13:36,C30126,,"-22.923031","-43.375111",24
08-22-2017 12:13:36,C30142,LECD23,"-22.93803","-43.349739",30
08-22-2017 12:13:36,C30160,550,"-23.00765","-43.303551",24
08-22-2017 12:13:36,C30254,,"-22.9506","-43.348049",0
08-22-2017 12:13:36,C30255,341,"-22.930811","-43.353451",0
08-22-2017 12:13:36,C30282,,"-22.95145","-43.347931",0
08-22-2017 12:13:36,C30344,565,"-22.915911","-43.361328",8
08-22-2017 12:13:36,C47476,613,"-22.87911","-43.277721",68
08-22-2017 12:13:36,C47486,306,"-22.92309","-43.306438",47
08-22-2017 12:13:36,C47526,881,"-23.014709","-43.310108",20
08-22-2017 12:13:36,C47532,878,"-22.954969","-43.337341",21
08-22-2017 12:13:36,C47596,861,"-22.92473","-43.373909",15
08-22-2017 12:13:36,C47649,878,"-22.924801","-43.35854",0
08-22-2017 12:13:36,C47685,353,"-22.916691","-43.240681",0
08-22-2017 12:13:36,C47704,,"-22.95273","-43.35022",0
08-22-2017 12:13:36,C47752,,"-22.95171","-43.34853",0
08-22-2017 12:13:36,C47818,692,"-22.90173","-43.275089",0
08-22-2017 12:13:36,C47841,861,"-22.95657","-43.39394",0
08-22-2017 12:13:36,C47842,861,"-22.95183","-43.348969",0
08-22-2017 12:13:36,C47845,878,"-22.947769","-43.33947",0
08-22-2017 12:13:36,C47848,368,"-22.96249","-43.399769",33
08-22-2017 12:13:36,C47865,,"-22.95281","-43.348969",0
08-22-2017 12:13:36,C47908,2112,"-22.870661","-43.245861",36
08-22-2017 12:13:36,C47927,2111,"-22.9053","-43.214699",0
08-22-2017 12:13:36,C47961,2114,"-22.95319","-43.34956",0
08-22-2017 12:13:37,A37610,,"-22.901461","-43.19632",0
08-22-2017 12:13:37,B31101,,"-22.804581","-43.309811",0
08-22-2017 12:13:37,C13074,341,"-22.9006","-43.178139",0
08-22-2017 12:13:37,C30005,343,"-22.871691","-43.258629",0
08-22-2017 12:13:37,C30170,557,"-22.96822","-43.185551",0
08-22-2017 12:13:37,C30173,LECD23,"-22.88212","-43.32653",11
08-22-2017 12:13:37,C30270,557,"-22.965771","-43.18708",5
08-22-2017 12:13:37,C30316,557,"-22.991409","-43.31139",0
08-22-2017 12:13:37,C30350,343,"-23.00617","-43.312168",0
08-22-2017 12:13:37,C30357,,"-23.002371","-43.367062",0
08-22-2017 12:13:37,C47466,306,"-22.928619","-43.354599",22
08-22-2017 12:13:37,C47521,636,"-22.87993","-43.357159",0
08-22-2017 12:13:37,C47558,863,"-22.96376","-43.335091",0
08-22-2017 12:13:37,C47595,861,"-22.94577","-43.36301",4
08-22-2017 12:13:37,C47677,613,"-22.974689","-43.49189",0
08-22-2017 12:13:37,C47749,863,"-22.978331","-43.333721",0
08-22-2017 12:13:37,C47827,692,"-22.9018","-43.275681",0
08-22-2017 12:13:37,C47854,878,"-22.954599","-43.337429",0
08-22-2017 12:13:37,C47894,306,"-22.90004","-43.347591",0
